rms_current,kurtosis_current,mean_speed,std_speed,spectral_entropy_current,peak_frequency_current,motor_id,condition,fault_type
3.2521847026270088,2.619363384375606,21608.25482421875,436.0618291096051,0.4292989739912173,0.0,MOTOR_BLDC_001,Healthy,None
3.27752146842986,2.6240118549498455,21587.847294921874,473.12171779162765,0.41516445000562463,0.0,MOTOR_BLDC_001,Healthy,None
3.278907802575501,2.6472137559350117,21658.251875,512.9101826307303,0.4367805562951883,0.0,MOTOR_BLDC_001,Healthy,None
3.277893686785778,2.5691164042725085,21469.959394531248,511.83166200927855,0.4512530213538849,0.0,MOTOR_BLDC_001,Healthy,None
3.3663868227535145,2.6043968111228866,21449.978095703125,558.9258125107546,0.3579697560654299,0.0,MOTOR_BLDC_001,Healthy,None
3.289481164785926,2.808363508849566,21494.874492187504,576.7261281895081,0.38274511341735035,0.0,MOTOR_BLDC_001,Healthy,None
3.270640019582979,2.578589837295674,21491.1983984375,575.5645128442834,0.44324767670398957,0.0,MOTOR_BLDC_001,Healthy,None
3.2364284269156753,2.8036324492888443,21506.472255859375,562.6050349866008,0.4063423469382743,0.0,MOTOR_BLDC_001,Healthy,None
3.331891252311,2.5206322854264727,21585.224560546878,571.434979241202,0.42788218611494816,0.0,MOTOR_BLDC_001,Healthy,None
3.3718900986495224,2.6235241896373784,21598.88037109375,547.7878176501172,0.403569249590317,0.0,MOTOR_BLDC_001,Healthy,None
3.3206361801381052,2.5237002399303643,21657.851171874998,543.2718986977352,0.39658414301223865,0.0,MOTOR_BLDC_001,Healthy,None
3.1763805600594957,2.8677645419351125,21706.062958984374,499.9737090911458,0.43211062537117195,0.0,MOTOR_BLDC_001,Healthy,None
3.2772147283150175,2.6433773053729084,21739.504726562503,482.2532767254415,0.4243989477084638,0.0,MOTOR_BLDC_001,Healthy,None
3.2487357839420303,2.567651784848881,21854.737099609374,491.56627496870374,0.4297124389556545,0.0,MOTOR_BLDC_001,Healthy,None
3.274744837540085,2.697984823766657,21806.623525390627,492.27541286985377,0.41079548126159926,0.0,MOTOR_BLDC_001,Healthy,None
3.3071565680109742,2.4955079691397692,21948.477275390625,493.9893567492537,0.42181739577600286,0.0,MOTOR_BLDC_001,Healthy,None
3.426585476045943,2.689612593063405,21939.0208203125,529.3372676706509,0.3593761619058201,0.0,MOTOR_BLDC_001,Healthy,None
3.318348607273946,2.5882828473934865,21926.8701953125,536.8125666764506,0.407355693092192,0.0,MOTOR_BLDC_001,Healthy,None
3.419610808783006,2.7295395664334414,21988.360712890626,534.4442781152552,0.3858544245588824,0.0,MOTOR_BLDC_001,Healthy,None
3.3326078648623096,2.6166181520039027,22003.515625,526.0704225653129,0.40505629052321945,0.0,MOTOR_BLDC_001,Healthy,None
3.305461511602786,2.7749307351220107,21962.54564453125,522.6047600591662,0.44528911200571,0.0,MOTOR_BLDC_001,Healthy,None
3.2775600231071285,2.74562622941436,21911.19541015625,502.79690010374304,0.40176758278335745,0.0,MOTOR_BLDC_001,Healthy,None
3.3527510280628037,2.699149726672518,21826.828310546873,482.8731085704054,0.41123729007393434,0.0,MOTOR_BLDC_001,Healthy,None
3.192703272559987,2.678191236066872,21786.7419921875,472.14508674168417,0.387901374489246,0.0,MOTOR_BLDC_001,Healthy,None
3.280364037493781,2.5967564164130525,21796.593447265623,432.20139224862703,0.43016923327685175,0.0,MOTOR_BLDC_001,Healthy,None
3.2743310506366123,2.746111115579861,21768.136240234373,419.54166939531603,0.414074980904279,0.0,MOTOR_BLDC_001,Healthy,None
3.1638650858336628,2.745859740319829,21726.896669921876,431.78902890119616,0.4898214067487292,0.0,MOTOR_BLDC_001,Healthy,None
3.2902942328523888,2.853361446750674,21667.51326171875,445.66484675166106,0.4187283193028877,0.0,MOTOR_BLDC_001,Healthy,None
