timestamp_ms,ax,ay,az,acs_adc
25171,-11.8693,-1.5838,17.516,1544
25176,-16.7929,0.9325,5.0566,1543
25181,3.0562,7.6112,4.288,1543
25186,15.2427,3.2884,14.4191,1532
25191,-5.6743,-4.2174,20.9253,1559
25196,-12.2727,-1.6364,6.6427,1541
25201,-4.9847,6.5493,2.3451,1558
25206,14.2994,7.8075,13.781,1523
25211,5.5378,-6.183,17.8931,1564
25216,-10.7799,-1.9812,9.7001,1549
25221,-11.9064,4.1587,3.1675,1555
25226,9.5445,9.1698,9.4583,1533
25231,14.1018,-3.8607,14.7519,1525
25236,-11.9459,-1.549,17.1425,1547
25241,-15.5037,0.899,5.2696,1545
25246,3.9911,8.0888,4.2318,1555
25251,15.1792,1.7538,14.7866,1530
25256,-7.3155,-3.7649,20.626,1557
25261,-13.149,-1.5012,6.353,1543
25266,-4.1623,6.5817,2.4876,1542
25271,14.115,7.5824,14.139,1544
25276,4.9237,-6.4153,17.8416,1544
25281,-10.4758,-1.743,9.3158,1545
25286,-11.6526,4.5957,3.3579,1542
25291,10.8529,9.0393,9.9563,1549
25296,12.9251,-4.2485,15.0236,1526
25301,-11.7795,-1.4246,16.0208,1561
25306,-15.5563,1.6029,4.9728,1528
25311,4.9847,7.9631,4.6843,1557
25316,15.038,1.3623,15.0104,1527
25321,-8.0529,-3.2346,20.6021,1563
25326,-13.8995,-0.9972,6.1435,1549
25331,-2.8216,6.7816,2.4038,1541
25336,14.2682,6.8295,14.7411,1524
25341,4.0737,-6.1782,18.3348,1549
25346,-10.5524,-1.506,8.6335,1558
25351,-10.8038,5.2553,2.8575,1548
25356,10.9283,8.3151,10.1562,1553
25361,12.815,-4.7704,15.8364,1519
25366,-11.9794,-1.0953,15.1721,1565
25371,-15.506,2.4098,4.2772,1531
25376,4.774,7.6459,5.1427,1562
25381,15.9645,0.8464,15.6365,1525
25386,-8.6179,-3.4285,20.4573,1547
25391,-13.5991,-0.5351,5.9256,1551
25396,-2.4277,7.1012,2.2158,1549
25401,14.9314,6.1184,15.1337,1556
25406,2.229,-6.2525,18.9369,1576
25411,-13.1537,-1.6963,8.2013,1559
25416,-8.4036,5.2038,2.4229,1532
25421,10.5261,8.6969,11.078,1557
25426,13.8193,-5.3307,16.0567,1527
25431,-11.2934,-1.1959,14.8081,1563
25436,-15.1828,2.3451,4.5262,1529
25441,5.9616,7.9487,4.3359,1557
25446,15.4282,0.1832,16.1872,1531
25451,-10.0616,-2.9712,20.0083,1550
25456,-17.5483,-0.237,5.3606,1541
25461,-1.1576,6.4811,3.0287,1542
25466,15.0727,6.875,14.8261,1548
25471,2.7186,-6.9264,19.3535,1543
25476,-10.1347,-1.5036,7.8937,1561
25481,-10.0437,5.1655,2.6971,1547
25486,12.5708,8.8693,10.6303,1549
25491,11.0804,-5.3882,16.4482,1541
25496,-11.6825,-1.8172,13.6386,1557
25501,-15.4522,2.5582,3.5889,1533
25506,5.6635,8.4922,6.6403,1531
25511,16.1824,0.1724,14.2994,1529
25516,-10.2065,-3.1544,20.8415,1543
25521,-14.4203,-0.7661,6.013,1553
25526,-0.6584,7.3717,2.3068,1532
25531,15.1445,5.7892,14.7363,1555
25536,-0.656,-5.4827,20.073,1531
25541,-11.9902,-2.2589,7.5022,1559
25546,-8.3258,5.0266,2.4349,1529
25551,11.5041,9.5577,12.0297,1550
25556,11.9327,-5.7604,15.6353,1529
25561,-10.9666,-1.494,13.5691,1560
25566,-15.0152,2.5414,4.5825,1541
25571,7.3933,8.5856,5.9316,1557
25576,14.9135,-0.9529,15.0811,1544
25581,-10.9415,-2.3367,19.988,1545
25586,-15.3636,-0.3819,5.6778,1557
25591,-0.2358,7.0282,2.7785,1549
25596,14.801,5.782,15.0978,1549
25601,-0.3412,-5.7868,19.6767,1543
25606,-11.2563,-1.883,7.3251,1557
25611,-8.345,5.7018,2.6348,1531
25616,12.3098,8.685,12.2284,1545
25621,10.5919,-5.8694,16.198,1547
25626,-11.0421,-1.4808,12.5013,1553
25631,-14.37,2.8922,4.0294,1545
25636,7.3909,8.5653,6.9887,1531
25641,15.0739,-1.4102,14.5687,1544
25646,-11.4539,-2.2039,19.7139,1551
25651,-15.0344,-0.4345,5.6599,1553
25656,0.2945,7.1575,3.2705,1546
25661,15.0057,5.0697,14.5783,1559
