dataset_type,fault_id,file,iteration,segment,window,rpm_raw_mean,rpm_raw_median,rpm_mean,rpm_median,rpm_invalid_samples,rpm_valid_fraction
fault,F3,F3_spike_cc_0.2_1A_2.csv,2,0,8,2996.2618000000007,2996.25,2996.2618000000007,2996.25,0,1.0
fault,F3,F3_spike_cc_0.2_1A_2.csv,2,0,9,2995.5478000000003,2995.51,2995.5478000000003,2995.51,0,1.0
fault,F3,F3_spike_cc_0.2_1A_2.csv,2,0,10,2996.2742,2996.25,2996.2742,2996.25,0,1.0
fault,F3,F3_spike_cc_0.2_1A_2.csv,2,0,11,2997.90935,2998.05,2997.90935,2998.05,0,1.0
fault,F3,F3_spike_cc_0.2_1A_2.csv,2,0,12,2995.8927499999995,2995.81,2995.8927499999995,2995.81,0,1.0
fault,F3,F3_spike_cc_0.2_1A_2.csv,2,0,13,2997.2379499999997,2997.3,2997.2379499999997,2997.3,0,1.0
fault,F3,F3_spike_cc_0.2_1A_2.csv,2,0,14,2995.7987000000007,2995.51,2995.7987000000007,2995.51,0,1.0
fault,F3,F3_spike_cc_0.2_1A_2.csv,2,0,15,2996.3122500000004,2996.4,2996.3122500000004,2996.4,0,1.0
fault,F3,F3_spike_cc_0.2_1A_2.csv,2,0,16,2997.9172500000004,2997.9,2997.9172500000004,2997.9,0,1.0
fault,F3,F3_spike_cc_0.2_1A_2.csv,2,0,17,2998.6785,2998.65,2998.6785,2998.65,0,1.0
fault,F3,F3_spike_cc_0.2_1A_2.csv,2,0,18,2997.3705,2997.45,2997.3705,2997.45,0,1.0
fault,F3,F3_spike_cc_0.2_1A_2.csv,2,0,19,2998.6814999999997,2998.5,2998.6814999999997,2998.5,0,1.0
fault,F3,F3_spike_cc_0.2_1A_3.csv,3,0,0,2993.708600000001,2994.385,2993.708600000001,2994.385,0,1.0
fault,F3,F3_spike_cc_0.2_1A_3.csv,3,0,1,2992.95,2993.27,2992.95,2993.27,0,1.0
fault,F3,F3_spike_cc_0.2_1A_3.csv,3,0,2,2993.15,2993.12,2993.15,2993.12,0,1.0
fault,F3,F3_spike_cc_0.2_1A_3.csv,3,0,3,2994.05545,2993.71,2994.05545,2993.71,0,1.0
fault,F3,F3_spike_cc_0.2_1A_3.csv,3,0,4,2994.31285,2994.31,2994.31285,2994.31,0,1.0
fault,F3,F3_spike_cc_0.2_1A_3.csv,3,0,5,2994.5082,2994.46,2994.5082,2994.46,0,1.0
fault,F3,F3_spike_cc_0.2_1A_3.csv,3,0,6,2993.9014,2993.71,2993.9014,2993.71,0,1.0
fault,F3,F3_spike_cc_0.2_1A_3.csv,3,0,7,2993.0507000000007,2992.97,2993.0507000000007,2992.97,0,1.0
fault,F3,F3_spike_cc_0.2_1A_3.csv,3,0,8,2994.4917999999993,2994.535,2994.4917999999993,2994.535,0,1.0
fault,F3,F3_spike_cc_0.2_1A_3.csv,3,0,9,2994.9089999999997,2994.91,2994.9089999999997,2994.91,0,1.0
fault,F3,F3_spike_cc_0.2_1A_3.csv,3,0,10,2765.5377500000004,2737.6,2765.5377500000004,2737.6,0,1.0
fault,F3,F3_spike_cc_0.2_1A_3.csv,3,0,11,2793.3873,2745.43,2793.3873,2745.43,0,1.0
fault,F3,F3_spike_cc_0.2_1A_3.csv,3,0,12,2999.7967500000004,2999.55,2999.7967500000004,2999.55,0,1.0
fault,F3,F3_spike_cc_0.2_1A_3.csv,3,0,13,2997.0382999999997,2997.3,2997.0382999999997,2997.3,0,1.0
fault,F3,F3_spike_cc_0.2_1A_3.csv,3,0,14,2997.7517000000003,2998.05,2997.7517000000003,2998.05,0,1.0
fault,F3,F3_spike_cc_0.2_1A_3.csv,3,0,15,2998.66875,2998.65,2998.66875,2998.65,0,1.0
fault,F3,F3_spike_cc_0.2_1A_3.csv,3,0,16,2999.7705,2999.7,2999.7705,2999.7,0,1.0
fault,F3,F3_spike_cc_0.2_1A_3.csv,3,0,17,2999.9017500000004,3000.0,2999.9017500000004,3000.0,0,1.0
fault,F3,F3_spike_cc_0.2_1A_3.csv,3,0,18,3000.741,3000.825,3000.741,3000.825,0,1.0
fault,F3,F3_spike_cc_0.2_1A_3.csv,3,0,19,3000.0727500000003,3000.15,3000.0727500000003,3000.15,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_1.csv,1,0,0,3323.6003,2773.54,2773.6022666666663,2773.16,50,0.75
fault,F4,F4_UV_cc_1A_9V_12V_1.csv,1,0,1,3184.6722000000004,2776.11,2791.3720496894407,2776.11,39,0.805
fault,F4,F4_UV_cc_1A_9V_12V_1.csv,1,0,2,3119.4738500000003,2772.965,2773.7157647058825,2772.9,30,0.85
fault,F4,F4_UV_cc_1A_9V_12V_1.csv,1,0,3,2859.8022499999997,2773.67,2773.2595312500002,2773.67,8,0.96
fault,F4,F4_UV_cc_1A_9V_12V_1.csv,1,0,4,3103.9532500000005,2773.93,2744.525722891567,2773.8,34,0.83
fault,F4,F4_UV_cc_1A_9V_12V_1.csv,1,0,5,2558.9483,2179.84,2493.6605434782605,2178.97,16,0.92
fault,F4,F4_UV_cc_1A_9V_12V_1.csv,1,0,6,2575.8186,2078.86,2134.7468452380954,2078.57,32,0.84
fault,F4,F4_UV_cc_1A_9V_12V_1.csv,1,0,7,2402.26465,1981.31,2260.8361363636363,1981.18,24,0.88
fault,F4,F4_UV_cc_1A_9V_12V_1.csv,1,0,8,2256.83135,1980.59,2074.0506077348064,1980.52,19,0.905
fault,F4,F4_UV_cc_1A_9V_12V_1.csv,1,0,9,2406.7946,1980.0,2078.703136094675,1979.87,31,0.845
fault,F4,F4_UV_cc_1A_9V_12V_1.csv,1,0,10,2423.8283500000002,2273.33,2246.13627027027,2273.16,15,0.925
fault,F4,F4_UV_cc_1A_9V_12V_1.csv,1,0,11,2627.1732500000007,2363.97,2435.76,2337.54,25,0.875
fault,F4,F4_UV_cc_1A_9V_12V_1.csv,1,1,12,3171.1169999999997,2474.23,2620.081632653062,2473.41,53,0.735
fault,F4,F4_UV_cc_1A_9V_12V_1.csv,1,1,13,3535.9092499999997,2868.34,2825.4826470588237,2863.28,64,0.68
fault,F4,F4_UV_cc_1A_9V_12V_1.csv,1,1,14,3230.375,2772.13,2874.639936305732,2772.0,43,0.785
fault,F4,F4_UV_cc_1A_9V_12V_1.csv,1,1,15,3400.1708999999996,2772.835,2783.349391891892,2772.64,52,0.74
fault,F4,F4_UV_cc_1A_9V_12V_1.csv,1,1,16,3112.8576499999995,2772.77,2790.089640718562,2772.64,33,0.835
fault,F4,F4_UV_cc_1A_9V_12V_1.csv,1,1,17,2768.4430000000007,2768.55,2768.4430000000007,2768.55,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_1.csv,1,1,18,2771.00625,2771.23,2771.00625,2771.23,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_2.csv,2,0,0,3778.7221499999996,2780.74,2914.9648695652177,2779.06,85,0.575
fault,F4,F4_UV_cc_1A_9V_12V_2.csv,2,0,1,3751.9541999999997,2782.16,2899.6389599999993,2780.09,75,0.625
fault,F4,F4_UV_cc_1A_9V_12V_2.csv,2,0,2,2420.8272,2321.98,2421.2424747474747,2321.98,2,0.99
fault,F4,F4_UV_cc_1A_9V_12V_2.csv,2,0,3,2390.71605,1986.49,2214.2141011235954,1986.49,22,0.89
fault,F4,F4_UV_cc_1A_9V_12V_2.csv,2,0,4,2480.9018499999997,1890.84,2240.0697633136097,1890.78,31,0.845
fault,F4,F4_UV_cc_1A_9V_12V_2.csv,2,0,5,2295.4865000000004,1892.33,2012.3117582417583,1892.27,18,0.91
fault,F4,F4_UV_cc_1A_9V_12V_2.csv,2,0,6,2358.67315,1892.09,1936.032584269663,1891.88,22,0.89
fault,F4,F4_UV_cc_1A_9V_12V_2.csv,2,0,7,2776.92665,2861.91,2579.217472527472,2817.96,18,0.91
fault,F4,F4_UV_cc_1A_9V_12V_2.csv,2,0,8,3733.5620999999996,2970.74,3096.2490551181104,2914.18,73,0.635
fault,F4,F4_UV_cc_1A_9V_12V_2.csv,2,1,9,3974.9404999999997,3389.64,3061.902427184468,2778.55,97,0.515
fault,F4,F4_UV_cc_1A_9V_12V_2.csv,2,1,10,3604.44055,2777.52,3136.3717557251907,2777.01,69,0.655
fault,F4,F4_UV_cc_1A_9V_12V_2.csv,2,1,11,4046.6964000000003,3473.23,3039.460430107527,2775.59,107,0.465
fault,F4,F4_UV_cc_1A_9V_12V_2.csv,2,1,12,4765.78695,4997.195,3495.935087719298,3472.62,143,0.285
fault,F4,F4_UV_cc_1A_9V_12V_2.csv,2,1,13,4137.0878999999995,3478.26,3227.690531914893,2779.58,106,0.47
fault,F4,F4_UV_cc_1A_9V_12V_2.csv,2,1,14,3876.4492499999997,3121.59,3136.535294117647,2779.06,81,0.595
fault,F4,F4_UV_cc_1A_9V_12V_2.csv,2,1,15,4123.95455,3913.64,3337.480873786407,2779.32,97,0.515
fault,F4,F4_UV_cc_1A_9V_12V_2.csv,2,1,16,3645.2765499999996,2797.2,2991.9743548387096,2793.69,76,0.62
fault,F4,F4_UV_cc_1A_9V_12V_2.csv,2,1,17,3917.4025500000002,3477.86,3217.5090090090084,2779.06,89,0.555
fault,F4,F4_UV_cc_1A_9V_12V_2.csv,2,1,18,4726.3628499999995,4910.39,3486.8442647058823,3476.25,132,0.34
fault,F4,F4_UV_cc_1A_9V_12V_3.csv,3,0,0,2775.6223499999996,2775.525,2775.6223499999996,2775.525,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_3.csv,3,0,1,2779.5203500000002,2778.94,2779.5203500000002,2778.94,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_3.csv,3,0,2,2777.3251,2777.14,2777.3251,2777.14,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_3.csv,3,0,3,2776.14995,2774.885,2776.14995,2774.885,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_3.csv,3,0,4,2757.5305999999996,2774.69,2757.5305999999996,2774.69,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_3.csv,3,0,5,2042.62215,1977.945,2042.62215,1977.945,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_3.csv,3,0,6,1978.89655,1978.96,1978.89655,1978.96,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_3.csv,3,0,7,1977.9848000000002,1977.845,1977.9848000000002,1977.845,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_3.csv,3,0,8,2003.0810000000001,1978.3,2003.0810000000001,1978.3,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_3.csv,3,0,9,2480.1236,2472.9,2480.1236,2472.9,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_3.csv,3,0,10,2753.7933500000004,2674.27,2753.7933500000004,2674.27,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_3.csv,3,0,11,2864.6613,2869.03,2864.6613,2869.03,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_3.csv,3,0,12,2772.2753500000003,2772.0,2772.2753500000003,2772.0,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_3.csv,3,0,13,2773.6358499999997,2773.54,2773.6358499999997,2773.54,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_3.csv,3,0,14,2772.9246500000004,2772.9,2772.9246500000004,2772.9,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_3.csv,3,0,15,2773.4499,2773.03,2773.4499,2773.03,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_3.csv,3,0,16,2774.9461499999998,2775.08,2774.9461499999998,2775.08,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_3.csv,3,0,17,2774.9564,2775.08,2774.9564,2775.08,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_3.csv,3,0,18,2773.1402000000003,2773.03,2773.1402000000003,2773.03,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_3.csv,3,0,19,2773.9517499999997,2773.54,2773.9517499999997,2773.54,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_3.csv,3,0,20,2772.71135,2772.77,2772.71135,2772.77,0,1.0
fault,F4,F4_UV_cc_1A_9V_12V_3.csv,3,0,21,2773.52105,2773.28,2773.52105,2773.28,0,1.0
