timestamp_ms,ax,ay,az,acs_adc
1160281,-0.8703,1.4808,10.9032,1385
1160286,-0.8188,1.5,10.9511,1379
1160291,-0.8942,1.488,10.8948,1383
1160296,-0.8667,1.5036,10.8948,1381
1160301,-0.8631,1.5287,10.9188,1383
1160306,-0.8775,1.4856,10.9235,1381
1160311,-0.8332,1.482,10.9499,1383
1160316,-0.8871,1.4461,10.8661,1383
1160321,-0.8416,1.4916,10.9535,1383
1160326,-0.8871,1.4712,10.8697,1381
1160331,-0.8284,1.4892,10.9056,1381
1160336,-0.8571,1.5227,10.9523,1384
1160341,-0.8775,1.476,10.9044,1384
1160346,-0.8392,1.4964,10.9726,1382
1160351,-0.8823,1.4413,10.8948,1385
1160356,-0.826,1.4784,10.9068,1379
1160361,-0.899,1.4497,10.8577,1385
1160366,-0.8272,1.4617,10.9343,1379
1160371,-0.8799,1.4856,10.9343,1383
1160376,-0.8763,1.4581,10.902,1381
1160381,-0.832,1.5,10.9798,1384
1160386,-0.905,1.5179,10.9188,1381
1160391,-0.8428,1.4976,10.9666,1383
1160396,-0.917,1.47,10.8996,1383
1160401,-0.8715,1.482,10.9463,1383
1160406,-0.8882,1.4892,10.8984,1383
1160411,-0.8811,1.4593,10.9319,1383
1160416,-0.899,1.5239,10.9295,1383
1160421,-0.8703,1.5119,10.8876,1385
1160426,-0.8428,1.4952,10.9702,1381
1160431,-0.8679,1.4712,10.8924,1383
1160436,-0.8428,1.5036,10.9188,1381
1160441,-0.8655,1.476,10.908,1381
1160446,-0.8595,1.5107,10.8374,1373
1160451,-0.8835,1.5107,10.9319,1381
1160456,-0.8727,1.4653,10.9259,1383
1160461,-0.8248,1.4533,10.914,1380
1160466,-0.8811,1.4784,10.8828,1380
1160471,-0.8595,1.4676,10.9487,1383
1160476,-0.8739,1.4736,10.8876,1382
1160481,-0.8224,1.5024,10.9128,1383
1160486,-0.8631,1.4964,10.9092,1381
1160491,-0.9002,1.4832,10.9032,1384
1160496,-0.8068,1.5155,10.9523,1381
1160501,-0.9026,1.4521,10.9104,1385
1160506,-0.8236,1.4964,10.92,1380
1160511,-0.8751,1.4389,10.884,1381
1160516,-0.9002,1.4832,10.9367,1381
1160521,-0.8475,1.494,10.9403,1383
1160526,-0.8775,1.4545,10.896,1381
1160531,-0.8308,1.5048,10.9295,1375
1160536,-0.8655,1.4629,10.89,1382
1160541,-0.8464,1.4988,10.9535,1383
1160546,-0.8942,1.4844,10.9355,1385
1160551,-0.8679,1.4808,10.9188,1382
1160556,-0.8356,1.5095,10.9822,1384
1160561,-0.8978,1.4569,10.8876,1383
1160566,-0.8475,1.5024,10.9463,1380
1160571,-0.8823,1.4772,10.9116,1379
1160576,-0.8368,1.476,10.9367,1379
1160581,-0.8715,1.4461,10.9319,1383
1160586,-0.832,1.4688,10.9403,1383
1160591,-0.8583,1.5012,10.9044,1380
1160596,-0.8691,1.4365,10.89,1382
1160601,-0.8368,1.5251,10.9654,1383
1160606,-0.9098,1.4617,10.8769,1381
1160611,-0.8703,1.5,10.9164,1383
1160616,-0.9014,1.5143,10.9164,1379
1160621,-0.8475,1.476,10.8996,1381
1160626,-0.8308,1.5467,10.9511,1381
1160631,-0.8595,1.4281,10.8505,1383
1160636,-0.8128,1.5311,10.9451,1385
1160641,-0.8978,1.4736,10.8924,1381
1160646,-0.8475,1.5024,10.9571,1379
1160651,-0.905,1.4868,10.9223,1385
1160656,-0.8523,1.5,10.8828,1383
1160661,-0.8607,1.4856,10.9164,1371
1160666,-0.8499,1.5107,10.8733,1383
1160671,-0.917,1.4796,10.9212,1385
1160676,-0.8727,1.488,10.9008,1385
1160681,-0.826,1.5167,10.9894,1385
1160686,-0.9038,1.4557,10.8888,1381
1160691,-0.8547,1.4641,10.8912,1381
1160696,-0.8715,1.5012,10.9343,1385
1160701,-0.8559,1.476,10.9212,1383
1160706,-0.8799,1.5275,10.9547,1379
1160711,-0.8882,1.4688,10.8517,1383
1160716,-0.8499,1.506,10.9642,1384
1160721,-0.8966,1.4461,10.884,1385
1160726,-0.8655,1.488,10.9176,1379
1160731,-0.8894,1.4676,10.9595,1385
1160736,-0.8799,1.4425,10.9176,1381
1160741,-0.8583,1.5131,10.9559,1390
