dataset_type,fault_id,fault_description,file,iteration,segment,window,start_time_s,original_fault_id,label_origin,label_rationale,ax_mean,ax_std,ax_rms,ax_peak,ax_p2p,ax_crest,ay_mean,ay_std,ay_rms,ay_peak,ay_p2p,ay_crest,az_mean,az_std,az_rms,az_peak,az_p2p,az_crest,acc_mag_rms,acc_mag_std,acc_mag_peak,acc_mag_p2p,acs_mean,acs_std,acs_rms,acs_min,acs_max,acs_p2p,rpm_mean,rpm_median,rpm_std,rpm_min,rpm_max,rpm_p2p,rpm_cv_percent,rpm_slope_rpm_per_s,dominant_frequency_Hz,dominant_amplitude,spectral_energy,spectral_centroid_Hz,group
healthy,HEALTHY,,healthy_cc_20A_3.csv,3,0,16,16.016,HEALTHY,original_healthy,Original healthy recording,-0.936761,1.125810417556615,1.125810417556615,2.272639,4.0917,2.018669364360996,1.5533685000000004,1.5625866689427983,1.5625866689427983,2.3791315,4.6196,1.5225597064703311,10.805051,0.6976205206263646,0.6976205206263646,1.2988490000000006,2.1415999999999986,1.8618273998503048,2.0483653446189107,0.6706385444664276,3.021917717214393,2.7797281934643974,1560.49,18.35483315097144,1560.5979430974526,1540,1615,75.0,2542.0596,2542.05,0.3086743267587681,2541.3,2542.59,1.2899999999999636,0.0121426864562407,0.2491292282298125,85.0,32.79874353202198,3333.51085702804,59.46957565071404,healthy_cc_20A_3.csv
healthy,HEALTHY,,healthy_cc_20A_3.csv,3,0,17,17.016,HEALTHY,original_healthy,Original healthy recording,-0.9366995,1.1141492923077003,1.1141492923077003,2.3218005,4.1587,2.0839222499445578,1.5322805,1.5596837724903565,1.5596837724903565,2.4014195000000003,4.6089,1.539683583529012,10.816817999999998,0.7047117826288986,0.7047117826288987,1.299082000000002,2.1524,1.8434231298841488,2.0421950965310587,0.6728580411840752,3.059521505530644,2.775600214492971,1557.525,16.99674601210479,1557.617737122944,1530,1613,83.0,2543.70865,2543.56,1.315795834276735,2541.83,2546.26,4.430000000000291,0.0517274584208665,4.329289732243083,85.0,36.76744386270251,3372.675294555282,58.85838950487131,healthy_cc_20A_3.csv
healthy,HEALTHY,,healthy_cc_20A_3.csv,3,0,18,18.016,HEALTHY,original_healthy,Original healthy recording,-0.9205085,1.1190824427975583,1.1190824427975583,2.3235915,4.1108,2.076336301185575,1.5611435,1.5575404803592587,1.5575404803592587,2.3186565,4.551399999999999,1.488665321536416,10.8019635,0.7015698232661878,0.7015698232661878,1.2971365000000006,2.1679999999999997,1.8489057781321423,2.0421748403731868,0.6653322481613808,2.978052259715526,2.6792627736274945,1551.675,17.06016925472898,1551.7687827121667,1513,1607,94.0,2544.6831,2544.96,0.7605362516014869,2542.59,2545.61,3.019999999999982,0.0298872677545383,-1.9257751443778852,85.0,36.92074570592219,3317.115602899617,59.445758222510776,healthy_cc_20A_3.csv
healthy,HEALTHY,,healthy_cc_20A_3.csv,3,0,19,19.016,HEALTHY,original_healthy,Original healthy recording,-0.945147,1.117338207433631,1.117338207433631,2.289453,4.1121,2.049024176178985,1.5447454999999997,1.548002441884298,1.548002441884298,2.3901545000000004,4.5849,1.544025019166376,10.803263499999998,0.6991447258742285,0.6991447258742285,1.2838365000000014,2.1296,1.8362957660799903,2.033115731479273,0.6714324941666088,3.0107206056377103,2.7262974332141194,1554.63,17.045324872234026,1554.7234416448478,1529,1614,85.0,2543.0198,2543.02,0.3375721552498027,2542.27,2543.77,1.5,0.0132744603581066,0.6601485037120808,86.0,25.312453428612248,3303.7957695158766,63.72771596834149,healthy_cc_20A_3.csv
healthy,HEALTHY,,healthy_cc_20A_3.csv,3,0,20,20.021,HEALTHY,original_healthy,Original healthy recording,-0.922053,1.115211817320369,1.115211817320369,2.324447,4.1563,2.0843098718099866,1.5609589999999998,1.5572695584641083,1.5572695584641083,2.388241,4.578899999999999,1.5336079659551396,10.802386000000002,0.7025755644085552,0.7025755644085552,1.3254139999999983,2.1799,1.8865073981270093,2.0401956521162377,0.66945983925431,3.0375063510198625,2.7423531567528845,1555.43,16.716013280683885,1555.5198198673008,1531,1608,77.0,2542.90855,2542.8,0.4558238667511706,2542.05,2544.1,2.049999999999727,0.0179252952982194,0.7777439435976733,85.0,36.05441002169563,3372.284934676564,58.582140397846345,healthy_cc_20A_3.csv
healthy,HEALTHY,,healthy_cc_20A_3.csv,3,0,21,21.021,HEALTHY,original_healthy,Original healthy recording,-0.948433,1.1150145512552738,1.1150145512552738,2.286167,4.1109,2.050347233070862,1.5341899999999995,1.5515331057054502,1.5515331057054502,2.38871,4.5993,1.539580426106282,10.813959,0.7112509955838374,0.7112509955838374,1.397641,2.3032000000000004,1.9650461070395169,2.0387227389544664,0.6742386528945807,3.0416879949906104,2.7387845194905758,1555.57,16.013278864742226,1555.6524194047977,1529,1609,80.0,2543.2371500000004,2543.24,0.3542433873765462,2542.59,2543.99,1.3999999999996362,0.0139288381886268,-0.207150678765995,85.0,35.298494410223334,3360.3610397972425,58.02796959586047,healthy_cc_20A_3.csv
healthy,HEALTHY,,healthy_cc_20A_3.csv,3,0,22,22.021,HEALTHY,original_healthy,Original healthy recording,-0.930611,1.10845051882301,1.10845051882301,2.313489,4.1012,2.0871378205105087,1.547271,1.5543674412631654,1.5543674412631654,2.340929,4.5298,1.5060332183088132,10.805914,0.7051400490001968,0.7051400490001968,1.3182860000000003,2.1907,1.8695378341780051,2.0351764502966323,0.667237967636863,2.982139397338427,2.6690006361509955,1527.815,28.04800839631934,1528.07243447423,1478,1611,133.0,2543.0085,2542.965,0.8928234707936183,2541.51,2544.42,2.9099999999998545,0.0351089455970602,-2.822014550363779,85.0,36.23259129447084,3359.26513834686,58.903811998426,healthy_cc_20A_3.csv
fault,HEALTHY,Stable baseline or recovery from original fault recording,F1_repeat_cc_0.4_0.8A_1.csv,1,0,0,0.0,F1,relabelled_healthy,Outside inferred event interval,-0.946782,2.9980214992851537,2.9980214992851537,4.1457180000000005,8.0745,1.3828179687799114,1.511756,1.6796087678873317,1.6796087678873317,2.973456,5.1835,1.7703265527365122,10.8618675,1.1105906878295668,1.1105906878295668,1.8321674999999988,3.6560000000000006,1.6497234490418908,3.611458181847569,0.8929769350901292,4.650044592454599,3.309765687369447,1414.6,37.0677757627835,1415.085573384168,1383,1925,542.0,2914.66395,2914.46,0.6799455106845098,2913.33,2917.01,3.680000000000291,0.0233284358797009,-0.9326288157202908,97.0,59.06397192419285,6281.201928815179,67.7269627043223,F1_repeat_cc_0.4_0.8A_1.csv
fault,HEALTHY,Stable baseline or recovery from original fault recording,F1_repeat_cc_0.4_0.8A_1.csv,1,0,1,1.0,F1,relabelled_healthy,Outside inferred event interval,-0.9158055000000002,2.97469679577932,2.974696795779319,4.1754945,8.111600000000001,1.4036706214644954,1.5064049999999998,1.6915552237733773,1.6915552237733773,2.911805,5.1523,1.7213774395757493,10.871374500000002,1.1160736082802738,1.1160736082802738,1.906274500000002,3.7613,1.708018616206978,3.599416675100912,0.933241078704626,4.692417068473932,3.4013302778570136,1412.35,8.355088270030425,1412.3747130276724,1400,1435,35.0,2916.2155500000003,2915.88,1.0392895157269868,2914.6,2918.0,3.400000000000091,0.0356382955206101,3.407969699242376,97.0,58.2016777209722,6311.638748797939,67.94382333861375,F1_repeat_cc_0.4_0.8A_1.csv
fault,HEALTHY,Stable baseline or recovery from original fault recording,F1_repeat_cc_0.4_0.8A_1.csv,1,0,2,2.0,F1,relabelled_healthy,Outside inferred event interval,-0.9201095,3.026791495752516,3.026791495752516,4.195090499999999,8.1558,1.385985954396579,1.5381295,1.6729363938834465,1.6729363938834465,2.9698295,5.1439,1.775219614360848,10.8540115,1.121310177969392,1.121310177969392,1.8447885000000015,3.6715,1.645208022048613,3.635590660670869,0.9070360916276043,4.754056774891603,3.407323907247558,1411.93,8.180776246787342,1411.9536996658212,1397,1435,38.0,2919.11295,2919.14,0.4877066715763025,2917.86,2920.42,2.559999999999945,0.0167073587055376,1.1358808970212209,97.0,56.71419516143659,6418.447245976015,67.93658709175895,F1_repeat_cc_0.4_0.8A_1.csv
fault,HEALTHY,Stable baseline or recovery from original fault recording,F1_repeat_cc_0.4_0.8A_1.csv,1,0,3,3.0,F1,relabelled_healthy,Outside inferred event interval,-0.966187,2.9957495060053,2.9957495060053,4.141813,8.1247,1.3825631921818875,1.5045134999999998,1.6876146151499607,1.6876146151499607,2.9231135,5.1332,1.732097763173409,10.8639115,1.1296941674266314,1.1296941674266314,1.8880114999999995,3.7433000000000014,1.6712589605563464,3.6192218920531114,0.9545857627822236,4.715730365986111,3.4105717429890823,1412.435,9.09317188884055,1412.4642703445634,1381,1447,66.0,2919.3547000000003,2919.57,0.7825106452950142,2917.72,2920.7,2.980000000000018,0.0268042333223508,-2.380403510087532,97.0,55.8481132006465,6332.148119032619,68.03723389898032,F1_repeat_cc_0.4_0.8A_1.csv
fault,HEALTHY,Stable baseline or recovery from original fault recording,F1_repeat_cc_0.4_0.8A_1.csv,1,0,4,4.0,F1,relabelled_healthy,Outside inferred event interval,-0.908149,3.009968685601065,3.009968685601065,4.143651,8.1224,1.3766425610413118,1.5292,1.6818171708898682,1.6818171708898682,2.9765,5.1667,1.7698118746314742,10.864299999999998,1.0991862622867885,1.0991862622867885,1.8680999999999983,3.653600000000001,1.699529974213409,3.6189267640833793,0.9057207813355426,4.782619528041198,3.4719034300241622,1411.26,8.369133766406174,1411.2848153367202,1389,1435,46.0,2915.83865,2916.44,2.087855042262298,2912.62,2919.42,6.800000000000182,0.0716039291907423,-6.307887197181084,97.0,58.35980860456653,6297.061929075706,66.97983109402125,F1_repeat_cc_0.4_0.8A_1.csv
fault,F1,Repeated load-switch response,F1_repeat_cc_0.4_0.8A_1.csv,1,0,5,5.0,F1,inferred_event,First 0.4A to 0.8A transition and immediate response,-0.93567,2.816481652327954,2.816481652327954,4.14243,8.0673,1.470781816233771,1.5151875,1.6626778515075462,1.6626778515075462,2.9001875000000004,5.1343,1.7442870832557291,10.8633885,0.999218669670333,0.999218669670333,1.8216885000000005,3.6008999999999998,1.823112953444936,3.419869074337716,0.9620845706854154,4.6789149353336725,4.018653597688874,1417.38,12.91609848212687,1417.4388487691454,1373,1453,80.0,2883.4453500000004,2915.03,52.34915504454205,2787.46,2916.16,128.69999999999982,1.8155070996765044,-142.04808970224303,97.0,54.75390243325703,6519.839087229801,62.2643833879977,F1_repeat_cc_0.4_0.8A_1.csv
fault,F1,Repeated load-switch response,F1_repeat_cc_0.4_0.8A_1.csv,1,0,6,6.0,F1,inferred_event,First 0.4A to 0.8A transition and immediate response,-0.9329815,2.2914354279158187,2.2914354279158187,3.1799815,6.0646,1.3877683225367432,1.516939,1.6038881368346734,1.6038881368346734,2.764339,5.044600000000001,1.7235235653376146,10.860680000000002,0.665972382835805,0.665972382835805,1.1678199999999972,2.2349999999999994,1.7535561985727603,2.8751787232251758,0.8555648041532656,3.838914432266399,3.324583370630756,1434.345,7.872482137166142,1434.3666041148615,1401,1459,58.0,2792.80925,2793.625,1.9538285332904752,2787.97,2795.12,7.150000000000091,0.0699592545853418,5.326343658590433,93.0,52.01169172075546,5424.20279856147,62.42445436554733,F1_repeat_cc_0.4_0.8A_1.csv
fault,HEALTHY,Stable baseline or recovery from original fault recording,F1_repeat_cc_0.4_0.8A_1.csv,1,0,7,7.0,F1,relabelled_healthy,Outside inferred event interval,-0.9422975,2.31786795957918,2.31786795957918,3.1544975,6.086,1.3609478861654891,1.512758,1.604232941700176,1.604232941700176,2.769758,5.0219000000000005,1.7265310591768508,10.870866,0.6736014583149297,0.6736014583149297,1.1815339999999992,2.2936,1.754054991145217,2.8982432841160435,0.8529945213738709,3.8491395078674726,3.3286599422491387,1433.805,7.026163604699224,1433.8222152693827,1404,1454,50.0,2795.00625,2795.12,0.697282179250271,2793.82,2796.03,2.2100000000000364,0.0249474282660466,1.5377499437497917,93.0,51.05941527152993,5298.66016987567,63.07212440518068,F1_repeat_cc_0.4_0.8A_1.csv
fault,HEALTHY,Stable baseline or recovery from original fault recording,F1_repeat_cc_0.4_0.8A_1.csv,1,0,8,8.0,F1,relabelled_healthy,Outside inferred event interval,-0.9105375,2.3147027908229925,2.3147027908229925,3.1407375,6.0741,1.356864264583753,1.5330290000000002,1.5903750987609808,1.590375098760981,2.755229,4.959499999999999,1.7324397257895483,10.860096,0.6729680219624109,0.6729680219624109,1.182704000000001,2.306799999999999,1.7574445759713406,2.8879106501390845,0.8423850414075981,3.7895427899765495,3.2864552584641387,1434.965,6.698789069675205,1434.9806357578489,1420,1453,33.0,2796.4521000000004,2796.94,1.248809268863741,2793.82,2798.12,4.299999999999727,0.0446569161282519,3.248199204980002,93.0,50.23803945712369,5294.401686824351,63.86301338218891,F1_repeat_cc_0.4_0.8A_1.csv
fault,HEALTHY,Stable baseline or recovery from original fault recording,F1_repeat_cc_0.4_0.8A_1.csv,1,0,9,9.0,F1,relabelled_healthy,Outside inferred event interval,-0.964156,2.3120904004739957,2.3120904004739957,3.239856,6.134,1.4012670089957582,1.505659,1.590948821967256,1.590948821967256,2.723159,4.966799999999999,1.7116571962589795,10.86967,0.6788647516994825,0.6788647516994825,1.210230000000001,2.2912,1.7827262307702514,2.8875140735904647,0.8606059594435752,3.939492050216246,3.4608164647546507,1435.675,7.433664977654024,1435.694244956077,1419,1466,47.0,2796.77685,2796.68,0.6036253618760338,2795.38,2797.72,2.3399999999996908,0.021582893246418,-0.0114077851942415,93.0,50.67836218243358,5441.741365208381,62.9025161842312,F1_repeat_cc_0.4_0.8A_1.csv
fault,F1,Repeated load-switch response,F1_repeat_cc_0.4_0.8A_1.csv,1,0,10,10.0,F1,inferred_event,Return transition and immediate response,-0.91915,2.862884444297394,2.862884444297394,4.14215,8.072,1.4468449846974392,1.524884,1.6511866416744052,1.651186641674405,2.889584,5.1032,1.750004467738295,10.854917,1.056043543094223,1.056043543094223,1.9061830000000004,3.7721,1.8050231095726,3.469546459114649,0.9485535682354582,4.709593828223937,4.088348996418473,1418.07,11.616587278542694,1418.117579751411,1399,1453,54.0,2893.1480000000006,2921.7,49.80062746592662,2797.2,2923.69,126.49000000000024,1.7213301036077866,132.8020040501005,97.0,53.40988610053314,6518.888188716228,64.06490304804257,F1_repeat_cc_0.4_0.8A_1.csv
fault,F1,Repeated load-switch response,F1_repeat_cc_0.4_0.8A_1.csv,1,0,11,11.0,F1,inferred_event,Return transition and immediate response,-0.945723,3.013143745371435,3.013143745371435,4.173077,8.1211,1.3849578223443098,1.51218,1.6649966307173116,1.6649966307173116,2.91758,5.1212,1.7523038462504588,10.873050500000002,1.1547854207599566,1.1547854207599566,1.9606505000000016,3.8894,1.6978483316058066,3.631085013955299,0.8979952428044374,4.750430741951644,3.3950646767577246,1415.73,37.44618939224657,1416.225140999834,1391,1931,540.0,2921.5178499999997,2921.7,1.6989258010578507,2919.0,2924.26,5.260000000000218,0.0581521622761213,-4.692811820294418,97.0,53.182492101482325,6159.552135137448,67.39172044992021,F1_repeat_cc_0.4_0.8A_1.csv
fault,HEALTHY,Stable baseline or recovery from original fault recording,F1_repeat_cc_0.4_0.8A_1.csv,1,0,12,12.0,F1,relabelled_healthy,Outside inferred event interval,-0.9097955,2.9971382120332306,2.9971382120332306,4.1611045,8.078,1.3883592299125724,1.532122,1.6660629387319077,1.6660629387319077,2.957822,5.1223,1.775336292067868,10.861855,1.1479562488505386,1.1479562488505386,1.9219550000000003,3.7721,1.674240635846946,3.616131458772033,0.9062757758037688,4.734275500731791,3.3513553252953168,1413.76,8.362559416829276,1413.784732553015,1395,1433,38.0,2920.401749999999,2920.56,0.4931515360413547,2919.28,2921.13,1.849999999999909,0.0168864279047002,-0.4467366684176947,97.0,54.31162283734344,6157.321925109031,67.78864578936145,F1_repeat_cc_0.4_0.8A_1.csv
fault,HEALTHY,Stable baseline or recovery from original fault recording,F1_repeat_cc_0.4_0.8A_1.csv,1,0,13,13.0,F1,relabelled_healthy,Outside inferred event interval,-0.9377975,2.97491176053068,2.97491176053068,4.1116025,8.0972,1.3820922538107656,1.5169799999999998,1.6698942263508787,1.6698942263508787,2.93198,5.1105,1.7557878539451464,10.8533075,1.1382725883081566,1.1382725883081566,1.8993924999999996,3.758900000000001,1.6686622514762608,3.5964303406902656,0.9349920350460644,4.685966388906614,3.34877694647054,1413.88,8.53847761606248,1413.905781868085,1400,1434,34.0,2919.22035,2919.42,0.888562534377835,2917.29,2920.85,3.559999999999945,0.0304383509240004,-2.3663706592662987,97.0,55.27550595081739,6141.3697142937,67.53654467505953,F1_repeat_cc_0.4_0.8A_1.csv
fault,HEALTHY,Stable baseline or recovery from original fault recording,F1_repeat_cc_0.4_0.8A_1.csv,1,0,14,14.0,F1,relabelled_healthy,Outside inferred event interval,-0.944573,3.0018657734933787,3.0018657734933787,4.169427,8.1427,1.388945180965866,1.5068945,1.6607080290706584,1.6607080290706584,2.9194945,5.100899999999999,1.757981805889001,10.874387000000002,1.1439012012105767,1.1439012012105767,1.940387000000003,3.781600000000001,1.696288978406977,3.61630463844264,0.893252496816002,4.7094470214907656,3.3744906780741557,1414.25,7.838207703295441,1414.2717207099915,1401,1443,42.0,2920.06755,2919.85,0.5982570496868435,2918.86,2921.27,2.4099999999998545,0.0204877811709131,0.9300127503180504,97.0,54.9527731132194,6173.5530085073415,67.76087891313232,F1_repeat_cc_0.4_0.8A_1.csv
fault,F1,Repeated load-switch response,F1_repeat_cc_0.4_0.8A_1.csv,1,0,15,15.0,F1,inferred_event,Second 0.4A to 0.8A transition and immediate response,-0.9240605,2.542488085574788,2.542488085574788,4.1217395,8.035,1.6211440766961105,1.527416,1.6239560033276763,1.6239560033276763,2.871716,5.114,1.7683459367837042,10.861462,0.8770363345700108,0.8770363345700107,1.8951619999999991,3.750499999999999,2.1608705652191142,3.1417624827777404,0.9514119041195932,4.724176435799181,4.211656549101845,1428.23,12.66598199903979,1428.286161803719,1389,1459,70.0,2841.5118,2796.29,58.60413974933852,2793.82,2921.98,128.15999999999983,2.062428167616215,-174.4205595139862,93.0,39.18645337380247,6108.691580999913,61.15141545588133,F1_repeat_cc_0.4_0.8A_1.csv
fault,F1,Repeated load-switch response,F1_repeat_cc_0.4_0.8A_1.csv,1,0,16,16.0,F1,inferred_event,Second 0.4A to 0.8A transition and immediate response,-0.9453285,2.3305594404858567,2.3305594404858567,3.1803285,6.1004000000000005,1.36462020438191,1.5070274999999995,1.5960533497016165,1.5960533497016165,2.7101275,4.9632,1.6980181148121776,10.868842,0.681000363462458,0.681000363462458,1.2075580000000006,2.3175999999999988,1.7732119757768243,2.9056247341608823,0.8362866025865607,3.864731374162052,3.295466324793569,1435.77,6.31483174756066,1435.783886941207,1422,1455,33.0,2796.9556,2797.07,0.8618193778280582,2794.73,2798.38,3.650000000000091,0.0308127657739028,1.4412810320245226,93.0,50.37582558027134,5375.942712156684,63.02310474865974,F1_repeat_cc_0.4_0.8A_1.csv
fault,HEALTHY,Stable baseline or recovery from original fault recording,F1_repeat_cc_0.4_0.8A_1.csv,1,0,17,17.0,F1,relabelled_healthy,Outside inferred event interval,-0.9032335,2.3255173310314743,2.3255173310314743,3.1657335,6.1698,1.3613029057047925,1.3836395,2.666807249144518,2.666807249144518,30.1559395,32.548,11.307881178766742,10.81427,1.0184353239160553,1.018435323916055,10.65867,11.9375,10.465730861549089,3.68199704915926,2.227401877625248,31.996933666401265,31.269125322067055,1435.595,6.675400737034444,1435.6105199530964,1419,1460,41.0,2799.1844500000007,2799.29,0.745185679881198,2797.59,2801.12,3.5299999999997453,0.0266215282769664,2.002632565815736,93.0,53.30723404620222,21927.858785581637,52.49032355760711,F1_repeat_cc_0.4_0.8A_1.csv
fault,HEALTHY,Stable baseline or recovery from original fault recording,F1_repeat_cc_0.4_0.8A_1.csv,1,0,18,18.005,F1,relabelled_healthy,Outside inferred event interval,-0.9104815,2.332309112983901,2.332309112983901,3.1921815,6.154299999999999,1.368678569332518,1.5322154999999995,1.5902169820215577,1.5902169820215573,2.7604155,4.9751,1.7358734884662292,10.859127,0.6855853266888082,0.6855853266888082,1.1932730000000014,2.308,1.7405171224465776,2.9049067263147195,0.8546194734551488,3.8080240957629856,3.246162048983261,1437.11,6.275978011433756,1437.1237037917092,1425,1459,34.0,2801.8398,2801.91,1.055731007406714,2799.94,2803.74,3.799999999999727,0.0376799204368042,3.187447686190205,93.0,47.25759322065937,5509.837214582803,63.48486203363147,F1_repeat_cc_0.4_0.8A_1.csv
fault,HEALTHY,Stable baseline or recovery from original fault recording,F1_repeat_cc_0.4_0.8A_1.csv,1,0,19,19.005,F1,relabelled_healthy,Outside inferred event interval,-0.942901,2.3310279118875865,2.3310279118875865,3.205401,6.2117,1.375101938356618,1.5118145,1.5950039422332942,1.5950039422332942,2.7412145,4.9799,1.7186255327756768,10.866468500000002,0.6933319393030657,0.6933319393030657,1.1883314999999983,2.3104,1.7139431095508224,2.9083393680580847,0.8479057948120713,3.897749479738725,3.36670498884978,1437.72,6.924709380183402,1437.736676168484,1427,1465,38.0,2802.73835,2802.69,1.159637347406485,2800.99,2804.66,3.6700000000000728,0.041375155387105,3.688719717994603,93.0,46.38665470064567,5388.539779512515,63.01004542219049,F1_repeat_cc_0.4_0.8A_1.csv
fault,HEALTHY,Stable baseline or recovery from original fault recording,F1_repeat_cc_0.4_0.8A_1.csv,1,0,20,20.005,F1,relabelled_healthy,Outside inferred event interval,-0.9456475,2.3235445447836263,2.3235445447836263,3.1842475,6.055,1.3704267073978238,1.5154680000000005,1.5937110599716624,1.5937110599716624,2.764068,5.0099,1.7343595520063388,10.8722355,0.7000697083075013,0.7000697083075013,1.187364500000001,2.3415,1.6960661001467852,2.9032519337390443,0.8549191553464732,3.838423491244875,3.2347146960956734,1436.94,7.115223116670342,1436.9576159372273,1403,1459,56.0,2805.69625,2806.1,0.902377103820799,2803.74,2807.02,3.2800000000002,0.0321623234810539,1.8859086477161575,94.0,46.06823557556623,5411.90117962242,62.89052721749593,F1_repeat_cc_0.4_0.8A_1.csv
fault,HEALTHY,Stable baseline or recovery from original fault recording,F1_repeat_cc_0.4_0.8A_1.csv,1,0,21,21.005,F1,relabelled_healthy,Outside inferred event interval,-0.922334,2.309286553125012,2.309286553125012,3.162134,6.162699999999999,1.3693120915292571,1.522849,1.594294652001003,1.5942946520010033,2.761849,4.991899999999999,1.7323328511035248,10.8698405,0.703416378690282,0.703416378690282,1.1909595000000015,2.3332,1.693107434059888,2.892987110868756,0.8570133798393226,3.8460485829871223,3.2584631798351635,1435.94,7.4636720185174275,1435.959397058287,1401,1453,52.0,2805.8530000000005,2805.84,0.6154900486604007,2804.66,2807.02,2.3600000000001278,0.0219359335168449,1.024123603088218,94.0,46.52287615981821,5465.573570470431,63.56480594360092,F1_repeat_cc_0.4_0.8A_1.csv
fault,HEALTHY,Stable baseline or recovery from original fault recording,F1_repeat_cc_0.4_0.8A_2.csv,2,0,0,0.0,F1,relabelled_healthy,Outside inferred event interval,-0.9410995,3.0037922615503474,3.0037922615503474,4.1933005,8.1822,1.3960021648886305,1.5278109999999998,1.6851635214361245,1.6851635214361245,3.021811,5.1942,1.7931856235677128,10.8436945,1.1469263321241474,1.1469263321241474,1.9037945,3.7865,1.6599100105009417,3.630149315916426,0.9357005814874068,4.7732758828661375,3.404065902493697,1382.355,4.717941818208445,1382.3630510831806,1371,1407,36.0,2922.6855,2922.48,0.6037207549853001,2921.7,2923.69,1.9900000000002365,0.0206563708269432,1.545812645316032,97.0,53.57302708420716,6310.980131031502,68.00425527919327,F1_repeat_cc_0.4_0.8A_2.csv
fault,HEALTHY,Stable baseline or recovery from original fault recording,F1_repeat_cc_0.4_0.8A_2.csv,2,0,1,1.0,F1,relabelled_healthy,Outside inferred event interval,-0.9515015,3.008937242407649,3.008937242407649,4.2271985,8.2253,1.4048809129091504,1.509086,1.6786799771856458,1.6786799771856455,2.991086,5.1739,1.7818083498050894,10.854969,1.145922215265504,1.145922215265504,1.875031,3.720600000000001,1.6362637664420925,3.631089026447954,0.9277996864696222,4.764023867074896,3.354881156112217,1382.525,4.793680736135856,1382.5333106294402,1363,1395,32.0,2923.2922,2923.12,0.6506098369990994,2921.84,2924.83,2.9899999999997817,0.0222560658492879,1.5490947273665188,97.0,51.73737662782131,6199.859643822033,68.29410765689849,F1_repeat_cc_0.4_0.8A_2.csv
fault,HEALTHY,Stable baseline or recovery from original fault recording,F1_repeat_cc_0.4_0.8A_2.csv,2,0,2,2.0,F1,relabelled_healthy,Outside inferred event interval,-0.927611,3.0378564128475527,3.0378564128475527,4.197189,8.1187,1.381628500362774,1.5108355,1.6908853910569308,1.6908853910569308,2.9808355,5.1511,1.762884412962343,10.865352499999998,1.1484237728268036,1.1484237728268036,1.9448475000000016,3.7924000000000007,1.6934928952339865,3.661494524475286,0.9192534511189596,4.834045600988628,3.503753699134939,1382.665,4.656476672334996,1382.6728409135692,1371,1397,26.0,2924.7868499999995,2924.97,1.0155528432828906,2922.84,2926.69,3.849999999999909,0.0347222856011846,3.139765994151184,98.0,51.68079209443104,6319.498825606405,68.07434189933488,F1_repeat_cc_0.4_0.8A_2.csv
fault,HEALTHY,Stable baseline or recovery from original fault recording,F1_repeat_cc_0.4_0.8A_2.csv,2,0,3,3.0,F1,relabelled_healthy,Outside inferred event interval,-0.907805,3.0491184161122704,3.0491184161122704,4.289995,8.1858,1.4069624116041677,1.5325779999999998,1.6754706776950767,1.675470677695077,2.933178,5.0553,1.75065910675031,10.8549535,1.158380995004558,1.158380995004558,1.8917465000000016,3.7828,1.6330952494542248,3.6669021853437473,0.91033819314577,4.8653015361918985,3.450753951212428,1382.64,4.57497540976998,1382.6475689777203,1369,1401,32.0,2927.5930000000003,2927.54,1.0272555670328538,2925.97,2929.69,3.720000000000255,0.0350887424253594,3.149760744018062,98.0,54.49645942581059,6456.205791421608,67.42466488283917,F1_repeat_cc_0.4_0.8A_2.csv
fault,HEALTHY,Stable baseline or recovery from original fault recording,F1_repeat_cc_0.4_0.8A_2.csv,2,0,4,4.0,F1,relabelled_healthy,Outside inferred event interval,-0.914975,3.052723740035282,3.052723740035282,4.299625,8.283999999999999,1.4084553225737704,1.514347,1.68733607301302,1.6873360730130202,2.962847,5.1128,1.755931759764575,10.8439565,1.164219979195405,1.164219979195405,1.930343500000001,3.8236000000000008,1.658057355564423,3.677177370786423,0.9582693398633488,4.886581306120492,3.466726220301432,1382.775,4.72275078741193,1382.7830650539513,1367,1397,30.0,2931.0764,2930.905,0.8586594435513961,2929.54,2932.55,3.0100000000002183,0.0292950208855489,2.3142968574207106,98.0,57.69076780130171,6549.330505464164,67.67870174633268,F1_repeat_cc_0.4_0.8A_2.csv
fault,F1,Repeated load-switch response,F1_repeat_cc_0.4_0.8A_2.csv,2,0,5,5.0,F1,inferred_event,First 0.4A to 0.8A transition and immediate response,-0.950471,2.8842778240937537,2.8842778240937537,4.254529,8.2768,1.475076001507165,1.511674,1.65248784208054,1.65248784208054,2.938574,5.1499,1.7782726899220225,10.861154,1.0593496586038058,1.0593496586038058,1.9143459999999983,3.8283999999999994,1.80709549906596,3.488838823156925,0.9703915539829538,4.858444606479835,4.3116430974905136,1389.365,10.584506365438116,1389.4053170331542,1367,1419,52.0,2896.2881,2931.55,53.717192949650666,2808.07,2933.41,125.33999999999968,1.8546909387105055,-150.91526888172365,97.0,45.98393344418495,6828.941564782476,60.869846072284176,F1_repeat_cc_0.4_0.8A_2.csv
